age,job,marital,education,default,balance,housing,loan,contact,day,duration,campaign,pdays,previous,poutcome,y
45,blue-collar,married,primary,no,1227,no,no,unknown,5,127,3,-1,0,unknown,no
47,technician,married,secondary,no,93,no,yes,cellular,18,194,1,-1,0,unknown,no
30,self-employed,single,tertiary,no,166,no,no,cellular,26,136,1,-1,0,unknown,no
39,housemaid,married,primary,no,267,no,no,unknown,9,1151,5,-1,0,unknown,no
43,blue-collar,divorced,primary,no,219,no,no,telephone,13,138,1,-1,0,unknown,no
25,services,single,secondary,no,594,no,no,cellular,4,89,2,-1,0,unknown,yes
44,technician,divorced,tertiary,no,245,yes,no,cellular,2,347,2,-1,0,unknown,no
46,unemployed,divorced,secondary,yes,22,no,no,cellular,6,8,10,-1,0,unknown,no
30,blue-collar,single,secondary,no,-177,yes,no,cellular,14,87,1,345,2,other,no
38,blue-collar,single,unknown,no,1146,yes,no,unknown,16,84,1,-1,0,unknown,no
59,services,married,secondary,no,-22,yes,no,unknown,26,748,3,-1,0,unknown,yes
38,technician,married,secondary,no,318,no,no,cellular,5,274,1,182,6,success,yes
54,management,divorced,tertiary,no,0,yes,no,cellular,7,199,1,297,3,failure,no
38,blue-collar,married,unknown,no,976,yes,no,unknown,29,318,2,-1,0,unknown,no
18,student,single,primary,no,608,no,no,cellular,12,267,1,-1,0,unknown,yes
34,entrepreneur,single,secondary,no,318,yes,no,cellular,20,40,1,150,2,failure,no
30,management,single,tertiary,no,520,yes,no,cellular,6,157,5,-1,0,unknown,no
28,management,single,tertiary,no,266,no,no,cellular,8,108,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,37,yes,no,unknown,5,204,1,-1,0,unknown,no
30,technician,single,tertiary,no,4321,yes,no,cellular,28,257,6,-1,0,unknown,no
43,management,single,tertiary,no,146,no,no,cellular,21,50,1,113,5,other,no
35,entrepreneur,married,secondary,no,10,yes,no,cellular,21,314,7,-1,0,unknown,no
28,unemployed,single,secondary,no,-34,no,no,cellular,15,355,1,-1,0,unknown,no
31,blue-collar,married,primary,no,-537,yes,yes,cellular,21,1039,7,-1,0,unknown,yes
50,technician,divorced,secondary,no,116,yes,no,cellular,18,40,2,321,14,other,no
54,admin.,divorced,tertiary,no,122,no,no,cellular,26,322,1,547,1,failure,no
47,services,married,secondary,no,367,yes,no,cellular,12,309,1,306,4,success,yes
52,blue-collar,married,secondary,no,148,yes,no,unknown,13,83,1,-1,0,unknown,no
30,services,married,primary,no,1015,yes,no,cellular,30,11,8,-1,0,unknown,no
31,blue-collar,married,secondary,no,80,yes,yes,cellular,22,271,1,-1,0,unknown,no
52,services,married,secondary,no,-232,no,yes,cellular,29,101,4,-1,0,unknown,no
32,management,married,tertiary,no,944,yes,yes,unknown,4,292,1,-1,0,unknown,no
33,blue-collar,single,secondary,no,855,no,no,unknown,28,99,5,-1,0,unknown,no
40,services,married,secondary,no,0,yes,yes,cellular,2,226,2,-1,0,unknown,no
54,unemployed,married,primary,no,541,yes,no,cellular,3,237,3,-1,0,unknown,no
52,services,married,tertiary,no,3094,yes,no,cellular,17,96,1,-1,0,unknown,no
56,management,divorced,tertiary,no,975,yes,no,unknown,16,130,4,-1,0,unknown,no
45,blue-collar,married,secondary,no,105,yes,yes,unknown,13,119,1,-1,0,unknown,no
32,blue-collar,married,primary,no,-11,yes,no,unknown,27,776,1,-1,0,unknown,no
48,management,married,secondary,no,117,yes,no,cellular,16,635,1,-1,0,unknown,no
31,management,single,tertiary,no,23,yes,no,cellular,7,98,1,-1,0,unknown,no
23,management,single,tertiary,no,1807,no,no,cellular,27,606,1,-1,0,unknown,yes
33,management,single,secondary,no,-665,yes,yes,unknown,9,188,1,-1,0,unknown,no
34,management,married,tertiary,no,333,no,no,cellular,25,170,1,-1,0,unknown,no
48,blue-collar,married,primary,no,551,yes,yes,cellular,17,1064,3,303,5,failure,no
45,blue-collar,married,secondary,no,240,no,no,cellular,18,181,7,-1,0,unknown,no
33,management,divorced,tertiary,no,2240,no,no,cellular,8,264,2,278,1,success,yes
40,blue-collar,divorced,primary,no,737,yes,yes,unknown,12,102,1,-1,0,unknown,no
31,entrepreneur,married,tertiary,no,1216,no,no,cellular,8,150,4,-1,0,unknown,no
41,technician,married,secondary,no,1819,no,no,cellular,22,397,1,371,3,failure,yes
29,admin.,divorced,secondary,no,589,yes,no,telephone,16,262,6,316,1,other,no
31,blue-collar,married,primary,no,1654,yes,no,cellular,18,288,1,-1,0,unknown,no
46,blue-collar,married,primary,no,1726,yes,yes,unknown,9,195,1,-1,0,unknown,no
53,management,married,tertiary,no,1356,yes,no,cellular,21,429,1,193,6,failure,no
48,technician,married,secondary,no,566,no,no,cellular,7,51,3,-1,0,unknown,no
30,student,single,tertiary,no,699,no,no,cellular,28,396,1,-1,0,unknown,no
28,admin.,married,secondary,no,1428,yes,no,cellular,16,495,1,-1,0,unknown,no
50,management,married,secondary,no,0,yes,no,unknown,14,94,4,-1,0,unknown,no
30,management,single,tertiary,no,638,yes,no,cellular,20,483,2,291,6,other,no
32,admin.,single,secondary,no,131,yes,no,cellular,21,322,1,189,1,success,yes
34,blue-collar,married,secondary,no,0,yes,yes,cellular,5,293,6,-1,0,unknown,no
41,technician,married,tertiary,no,-762,yes,yes,unknown,23,145,1,-1,0,unknown,no
35,management,single,tertiary,no,51,no,no,cellular,18,90,5,-1,0,unknown,no
37,blue-collar,married,secondary,no,15801,yes,no,unknown,14,456,9,-1,0,unknown,no
30,management,single,tertiary,no,74,no,no,cellular,12,96,5,-1,0,unknown,no
54,blue-collar,married,secondary,no,466,no,no,cellular,29,436,4,-1,0,unknown,no
48,blue-collar,married,secondary,no,7985,yes,no,cellular,11,232,2,347,1,failure,no
32,services,married,secondary,no,252,yes,yes,cellular,25,148,4,-1,0,unknown,no
31,management,single,tertiary,no,1377,no,no,cellular,5,371,2,-1,0,unknown,no
40,admin.,single,secondary,no,315,yes,no,cellular,20,44,1,-1,0,unknown,no
35,technician,married,secondary,no,2,no,no,telephone,28,653,3,-1,0,unknown,no
26,admin.,married,tertiary,no,2855,no,no,cellular,30,52,3,-1,0,unknown,no
31,technician,married,secondary,no,684,yes,no,cellular,7,620,3,-1,0,unknown,yes
36,blue-collar,married,secondary,no,-231,no,yes,cellular,15,779,2,-1,0,unknown,no
32,blue-collar,married,primary,no,1518,yes,no,telephone,6,35,3,-1,0,unknown,no
42,management,divorced,tertiary,no,826,no,no,telephone,29,316,3,-1,0,unknown,no
31,services,divorced,secondary,no,62,yes,no,cellular,12,56,3,351,3,other,no
53,technician,married,secondary,no,2052,yes,no,cellular,19,286,1,-1,0,unknown,no
42,unemployed,married,tertiary,no,576,no,no,cellular,3,447,2,96,1,success,yes
44,blue-collar,married,secondary,no,476,yes,no,unknown,13,473,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,3269,yes,yes,cellular,14,121,2,-1,0,unknown,no
34,technician,single,tertiary,no,19,no,no,cellular,8,79,3,-1,0,unknown,no
28,admin.,single,secondary,no,27,no,no,cellular,27,294,1,-1,0,unknown,no
28,management,single,tertiary,no,185,no,no,cellular,30,651,2,-1,0,unknown,no
31,technician,single,tertiary,no,-241,yes,no,cellular,18,333,2,355,1,failure,no
29,admin.,single,secondary,no,130,no,no,unknown,4,134,2,-1,0,unknown,no
51,housemaid,married,primary,no,2499,no,no,unknown,12,309,5,-1,0,unknown,no
37,admin.,married,secondary,no,1345,yes,no,unknown,3,59,2,-1,0,unknown,no
38,unemployed,married,tertiary,no,201,no,no,cellular,4,209,1,-1,0,unknown,no
32,technician,single,secondary,yes,-92,yes,no,cellular,6,139,1,363,1,other,no
35,housemaid,single,secondary,no,-122,yes,yes,cellular,13,97,5,-1,0,unknown,no
49,management,married,secondary,no,0,no,no,unknown,9,156,2,-1,0,unknown,no
30,admin.,divorced,secondary,no,55,yes,no,cellular,13,177,4,-1,0,unknown,no
54,management,divorced,tertiary,no,2171,yes,yes,telephone,18,1034,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,57,yes,no,cellular,31,1007,9,-1,0,unknown,yes
30,services,single,secondary,no,177,yes,no,cellular,18,187,4,356,2,other,no
48,admin.,married,primary,no,4459,yes,no,cellular,3,439,2,240,1,failure,no
35,management,married,tertiary,no,440,yes,no,unknown,20,110,1,-1,0,unknown,no
37,services,married,primary,no,52,yes,no,unknown,7,359,1,-1,0,unknown,no
34,management,married,tertiary,no,690,yes,no,cellular,1,95,2,-1,0,unknown,no
51,technician,married,secondary,no,536,yes,yes,cellular,4,53,1,-1,0,unknown,no
42,management,single,tertiary,no,1,no,no,cellular,27,223,13,-1,0,unknown,no
42,technician,single,secondary,no,-15,no,no,unknown,25,71,1,-1,0,unknown,no
34,technician,divorced,secondary,no,3997,yes,no,unknown,20,320,1,-1,0,unknown,no
42,blue-collar,married,unknown,no,345,yes,yes,cellular,28,307,3,-1,0,unknown,no
31,self-employed,married,secondary,no,157,yes,no,unknown,19,285,1,-1,0,unknown,no
34,admin.,married,tertiary,no,457,no,no,cellular,6,144,5,-1,0,unknown,no
25,student,single,secondary,no,1028,no,no,cellular,9,148,2,-1,0,unknown,no
31,management,single,tertiary,no,5691,yes,no,cellular,21,37,2,123,1,failure,no
46,management,single,tertiary,no,479,yes,no,unknown,26,34,3,-1,0,unknown,no
33,blue-collar,married,tertiary,no,22,yes,no,unknown,27,375,1,-1,0,unknown,no
39,blue-collar,married,primary,no,1564,no,no,unknown,17,57,1,-1,0,unknown,no
43,admin.,married,tertiary,no,279,yes,no,cellular,30,155,1,164,1,failure,no
36,admin.,married,secondary,no,0,no,no,unknown,21,117,1,-1,0,unknown,no
41,services,married,secondary,no,0,yes,yes,telephone,12,125,4,-1,0,unknown,no
45,blue-collar,married,primary,no,408,no,no,unknown,9,253,2,-1,0,unknown,no
42,management,married,tertiary,no,441,no,no,cellular,7,296,9,-1,0,unknown,no
32,admin.,single,secondary,no,64,yes,no,cellular,21,204,3,-1,0,unknown,no
43,blue-collar,married,secondary,no,232,yes,no,telephone,8,128,8,324,7,other,no
43,services,married,secondary,no,-1,no,no,cellular,30,605,2,-1,0,unknown,no
42,technician,married,secondary,no,422,yes,no,cellular,16,400,1,-1,0,unknown,no
36,management,single,secondary,no,278,no,no,cellular,8,1243,2,-1,0,unknown,no
59,management,married,tertiary,no,3401,no,no,cellular,2,111,1,-1,0,unknown,no
54,technician,married,secondary,no,-258,yes,no,cellular,5,65,3,342,1,other,no
36,technician,married,secondary,no,191,no,no,cellular,31,69,1,-1,0,unknown,no
41,technician,married,secondary,no,636,yes,no,cellular,21,1055,1,177,1,other,no
39,self-employed,married,tertiary,no,585,yes,no,cellular,18,48,1,181,3,failure,no
56,blue-collar,married,primary,no,3643,no,no,unknown,20,11,3,-1,0,unknown,no
47,admin.,married,secondary,no,0,no,no,cellular,9,159,1,-1,0,unknown,no
31,unemployed,married,tertiary,no,591,no,no,cellular,21,161,2,-1,0,unknown,no
32,blue-collar,divorced,secondary,no,3,yes,no,unknown,26,114,3,-1,0,unknown,no
35,blue-collar,married,secondary,no,262,no,no,cellular,2,96,2,109,4,success,no
24,blue-collar,single,secondary,no,174,yes,yes,cellular,18,487,1,-1,0,unknown,yes
53,management,divorced,secondary,no,112,no,yes,cellular,11,246,3,-1,0,unknown,no
47,housemaid,married,secondary,no,1765,no,no,cellular,8,59,3,-1,0,unknown,no
47,services,married,secondary,no,2796,yes,no,unknown,15,57,2,-1,0,unknown,no
53,blue-collar,married,primary,no,1100,yes,no,unknown,17,714,2,-1,0,unknown,no
42,blue-collar,married,primary,no,271,yes,no,unknown,8,84,4,-1,0,unknown,no
32,technician,single,secondary,no,1819,yes,no,cellular,20,62,1,340,2,failure,no
27,blue-collar,single,secondary,no,2752,yes,no,cellular,18,165,2,-1,0,unknown,no
57,management,married,tertiary,no,350,no,no,telephone,4,87,3,-1,0,unknown,no
24,blue-collar,single,secondary,no,-424,yes,no,cellular,20,10,6,-1,0,unknown,no
42,technician,single,secondary,no,3,no,no,cellular,19,367,1,-1,0,unknown,no
33,technician,single,secondary,no,0,yes,no,cellular,9,91,3,236,4,other,no
29,management,married,tertiary,no,1441,yes,no,cellular,30,185,1,85,2,success,no
33,management,married,tertiary,no,862,yes,no,cellular,8,166,3,-1,0,unknown,no
32,blue-collar,married,secondary,no,0,yes,no,cellular,20,189,1,170,1,other,no
25,technician,single,secondary,no,0,no,yes,cellular,8,634,1,-1,0,unknown,yes
38,services,single,secondary,no,4317,yes,no,cellular,2,216,2,-1,0,unknown,no
42,unemployed,married,secondary,no,202,no,no,unknown,5,257,1,-1,0,unknown,no
59,management,married,secondary,no,771,no,no,telephone,13,125,2,370,3,failure,no
42,admin.,single,secondary,no,1451,yes,no,cellular,4,251,4,-1,0,unknown,yes
34,management,married,tertiary,no,589,no,no,cellular,1,300,1,44,3,other,yes
32,technician,single,tertiary,no,69,no,no,cellular,7,95,1,357,3,other,no
52,blue-collar,married,primary,no,359,no,no,telephone,26,361,14,-1,0,unknown,no
40,student,single,secondary,no,5349,no,no,unknown,6,471,1,-1,0,unknown,no
53,management,married,tertiary,no,32464,no,no,cellular,19,135,4,-1,0,unknown,no
44,unemployed,married,tertiary,no,1151,yes,no,unknown,5,127,2,-1,0,unknown,no
49,technician,married,secondary,no,8973,no,no,cellular,31,9,10,-1,0,unknown,no
33,technician,divorced,secondary,no,4369,yes,no,unknown,21,433,3,-1,0,unknown,no
58,services,divorced,secondary,no,462,no,no,cellular,13,495,1,93,1,success,yes
59,retired,married,secondary,no,8107,no,no,unknown,30,210,1,-1,0,unknown,no
41,management,married,tertiary,no,185,no,no,cellular,21,286,12,-1,0,unknown,no
25,admin.,single,secondary,no,96,no,no,unknown,26,293,1,-1,0,unknown,no
36,services,married,secondary,no,2984,yes,no,unknown,2,394,1,-1,0,unknown,yes
60,admin.,married,secondary,no,-396,yes,no,cellular,11,443,1,350,1,failure,no
43,blue-collar,married,secondary,no,130,yes,no,cellular,9,146,3,256,1,failure,no
30,blue-collar,single,secondary,no,229,no,no,cellular,29,24,3,-1,0,unknown,no
32,technician,married,secondary,no,963,no,no,cellular,28,15,13,-1,0,unknown,no
51,services,single,secondary,no,510,no,no,telephone,22,68,4,-1,0,unknown,no
50,admin.,married,secondary,no,-79,no,yes,cellular,6,138,7,-1,0,unknown,no
47,management,married,unknown,no,12245,no,no,cellular,7,1103,3,-1,0,unknown,no
53,technician,married,tertiary,no,431,yes,no,unknown,11,74,1,-1,0,unknown,no
30,admin.,married,tertiary,no,612,yes,no,unknown,27,220,6,-1,0,unknown,no
32,technician,single,secondary,no,29,no,no,cellular,19,156,2,-1,0,unknown,no
37,management,married,secondary,no,341,no,no,unknown,3,120,2,-1,0,unknown,no
59,technician,married,secondary,no,2528,no,yes,unknown,19,216,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,67,no,no,cellular,28,74,1,239,2,failure,no
70,retired,divorced,primary,no,4531,no,no,cellular,18,445,1,-1,0,unknown,no
54,technician,married,secondary,no,184,no,no,cellular,29,81,8,-1,0,unknown,no
43,management,married,tertiary,no,1530,no,no,cellular,7,91,3,-1,0,unknown,no
57,management,married,tertiary,no,4929,yes,no,telephone,31,91,4,-1,0,unknown,no
55,retired,married,secondary,no,2193,yes,yes,unknown,28,72,3,-1,0,unknown,no
52,management,married,tertiary,no,3737,yes,no,unknown,19,574,4,-1,0,unknown,no
27,technician,single,secondary,no,292,yes,no,telephone,18,45,4,-1,0,unknown,no
43,admin.,single,secondary,no,243,yes,no,cellular,17,31,3,338,5,failure,no
49,self-employed,married,secondary,no,1103,no,no,cellular,12,428,2,-1,0,unknown,no
52,management,divorced,tertiary,no,0,no,no,cellular,4,74,1,-1,0,unknown,no
31,technician,single,secondary,no,1094,yes,no,unknown,12,93,8,-1,0,unknown,no
32,technician,single,secondary,no,471,yes,no,unknown,3,379,2,-1,0,unknown,no
42,technician,married,tertiary,no,782,no,no,cellular,3,285,1,-1,0,unknown,no
45,management,married,tertiary,no,1932,yes,no,cellular,17,146,1,-1,0,unknown,no
35,entrepreneur,married,secondary,no,6851,yes,no,cellular,19,225,1,-1,0,unknown,no
37,admin.,divorced,secondary,no,246,yes,no,cellular,11,288,1,360,2,failure,no
41,admin.,married,secondary,no,1395,yes,yes,cellular,11,85,1,308,2,failure,no
58,retired,married,secondary,no,1067,no,no,telephone,10,445,1,-1,0,unknown,no
45,admin.,married,secondary,no,400,yes,yes,unknown,25,103,5,-1,0,unknown,no
26,admin.,single,secondary,no,1099,no,no,cellular,15,99,2,225,13,other,no
32,admin.,divorced,secondary,no,1611,yes,yes,unknown,13,93,1,-1,0,unknown,no
33,admin.,divorced,secondary,yes,-18,yes,no,cellular,6,244,1,359,3,failure,no
27,housemaid,single,secondary,yes,-319,no,yes,cellular,30,89,2,-1,0,unknown,no
41,admin.,single,secondary,no,748,no,no,telephone,21,94,7,130,3,other,no
31,admin.,single,secondary,no,554,yes,no,cellular,11,80,1,6,1,failure,no
47,admin.,married,secondary,no,6703,no,no,cellular,14,252,3,-1,0,unknown,no
47,management,married,unknown,no,150,no,no,unknown,9,52,1,-1,0,unknown,no
54,technician,married,secondary,no,2500,no,no,unknown,11,62,2,-1,0,unknown,no
44,self-employed,divorced,secondary,no,583,yes,no,cellular,14,423,3,-1,0,unknown,no
54,housemaid,married,secondary,no,167,yes,no,unknown,20,547,7,-1,0,unknown,no
46,management,divorced,tertiary,no,3,yes,yes,cellular,5,328,1,-1,0,unknown,no
40,management,single,tertiary,no,3877,yes,no,unknown,6,145,1,-1,0,unknown,no
32,management,divorced,primary,no,137,yes,no,unknown,20,13,12,-1,0,unknown,no
26,management,single,tertiary,no,55,no,yes,cellular,16,165,5,-1,0,unknown,no
51,services,married,secondary,no,0,no,yes,unknown,26,565,3,-1,0,unknown,no
47,housemaid,married,tertiary,no,333,no,no,telephone,7,141,1,-1,0,unknown,no
32,management,single,tertiary,no,0,yes,no,unknown,15,86,4,-1,0,unknown,no
33,management,single,tertiary,no,4409,no,no,cellular,20,92,2,-1,0,unknown,no
45,services,married,primary,no,323,no,no,cellular,5,197,1,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,178,yes,no,unknown,13,71,1,-1,0,unknown,no
43,entrepreneur,married,secondary,no,104,yes,no,cellular,18,635,3,-1,0,unknown,yes
44,admin.,married,secondary,no,10354,no,no,telephone,4,96,1,-1,0,unknown,no
51,technician,married,secondary,no,221,yes,no,unknown,7,139,3,-1,0,unknown,no
43,technician,married,primary,no,2309,yes,no,cellular,22,578,1,-1,0,unknown,no
43,admin.,single,secondary,no,140,yes,no,unknown,7,127,1,-1,0,unknown,no
32,self-employed,single,secondary,no,123,yes,no,unknown,9,278,1,-1,0,unknown,no
32,technician,single,secondary,no,945,no,no,cellular,4,312,3,-1,0,unknown,no
31,unknown,married,secondary,no,111,no,no,cellular,20,70,2,-1,0,unknown,no
70,retired,married,primary,no,3230,no,no,cellular,24,112,1,-1,0,unknown,no
37,technician,single,secondary,no,2544,yes,no,unknown,30,120,3,-1,0,unknown,no
29,management,married,tertiary,no,0,yes,no,telephone,15,91,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,37,yes,no,cellular,11,138,3,353,1,other,no
45,technician,married,secondary,no,1477,yes,no,cellular,8,355,1,-1,0,unknown,no
29,student,single,secondary,no,314,no,no,cellular,30,465,1,-1,0,unknown,yes
31,blue-collar,married,secondary,no,1981,yes,no,cellular,22,437,2,-1,0,unknown,no
46,services,married,secondary,no,2202,yes,no,cellular,29,83,2,-1,0,unknown,no
32,admin.,married,secondary,no,269,yes,no,cellular,19,236,1,-1,0,unknown,no
25,management,single,tertiary,no,436,no,no,cellular,30,132,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,2668,yes,no,cellular,18,187,1,-1,0,unknown,no
39,housemaid,divorced,secondary,yes,127,no,no,unknown,20,150,2,-1,0,unknown,no
26,blue-collar,married,primary,yes,-683,yes,yes,unknown,27,446,1,-1,0,unknown,no
32,technician,single,tertiary,no,1068,no,no,cellular,6,175,4,-1,0,unknown,no
36,admin.,married,secondary,no,-323,yes,no,cellular,29,118,8,-1,0,unknown,no
47,technician,divorced,secondary,no,266,no,no,cellular,19,88,1,-1,0,unknown,no
33,blue-collar,divorced,secondary,no,0,no,no,cellular,25,374,2,-1,0,unknown,no
33,management,married,tertiary,no,1390,no,no,cellular,15,92,2,312,2,failure,no
49,technician,married,secondary,no,2718,no,no,unknown,19,114,2,-1,0,unknown,no
